Date,Open,High,Low,Close
2/12/2001,1314.76001,1330.959961,1313.640015,1330.310059
2/13/2001,1330.310059,1336.619995,1317.51001,1318.800049
2/14/2001,1318.800049,1320.72998,1304.719971,1315.920044
2/15/2001,1315.920044,1331.290039,1315.920044,1326.609985
2/16/2001,1326.609985,1326.609985,1293.180054,1301.530029
2/20/2001,1301.530029,1307.160034,1278.439941,1278.939941
2/21/2001,1278.939941,1282.969971,1253.160034,1255.27002
2/22/2001,1255.27002,1259.939941,1228.329956,1252.819946
2/23/2001,1252.819946,1252.819946,1215.439941,1245.859985
2/26/2001,1245.859985,1267.689941,1241.709961,1267.650024
2/27/2001,1267.650024,1272.76001,1252.26001,1257.939941
2/28/2001,1257.939941,1263.469971,1229.650024,1239.939941
3/1/2001,1239.939941,1241.359985,1214.5,1241.22998
3/2/2001,1241.22998,1251.01001,1219.73999,1234.180054
3/5/2001,1234.180054,1242.550049,1234.040039,1241.410034
3/6/2001,1241.410034,1267.420044,1241.410034,1253.800049
3/7/2001,1253.800049,1263.859985,1253.800049,1261.890015
3/8/2001,1261.890015,1266.5,1257.599976,1264.73999
3/9/2001,1264.73999,1264.73999,1228.420044,1233.420044
3/12/2001,1233.420044,1233.420044,1176.780029,1180.160034
3/13/2001,1180.160034,1197.829956,1171.5,1197.660034
3/14/2001,1197.660034,1197.660034,1155.349976,1166.709961
3/15/2001,1166.709961,1182.040039,1166.709961,1173.560059
3/16/2001,1173.560059,1173.560059,1148.640015,1150.530029
3/19/2001,1150.530029,1173.5,1147.180054,1170.810059
3/20/2001,1170.810059,1180.560059,1142.189941,1142.619995
3/21/2001,1142.619995,1149.390015,1118.73999,1122.140015
3/22/2001,1122.140015,1124.27002,1081.189941,1117.579956
3/23/2001,1117.579956,1141.829956,1117.579956,1139.829956
3/26/2001,1139.829956,1160.02002,1139.829956,1152.689941
3/27/2001,1152.689941,1183.349976,1150.959961,1182.170044
3/28/2001,1182.170044,1182.170044,1147.829956,1153.290039
3/29/2001,1153.290039,1161.689941,1136.26001,1147.949951
3/30/2001,1147.949951,1162.800049,1143.829956,1160.329956
4/2/2001,1160.329956,1169.51001,1137.51001,1145.869995
4/3/2001,1145.869995,1145.869995,1100.189941,1106.459961
4/4/2001,1106.459961,1117.5,1091.98999,1103.25
4/5/2001,1103.25,1151.469971,1103.25,1151.439941
4/6/2001,1151.439941,1151.439941,1119.290039,1128.430054
4/9/2001,1128.430054,1146.130005,1126.380005,1137.589966
4/10/2001,1137.589966,1173.920044,1137.589966,1168.380005
4/11/2001,1168.380005,1182.23999,1160.26001,1165.890015
4/12/2001,1165.890015,1183.51001,1157.72998,1183.5
4/16/2001,1183.5,1184.640015,1167.380005,1179.680054
4/17/2001,1179.680054,1192.25,1168.900024,1191.810059
4/18/2001,1191.810059,1248.420044,1191.810059,1238.160034
4/19/2001,1238.160034,1253.709961,1233.390015,1253.689941
4/20/2001,1253.699951,1253.699951,1234.410034,1242.97998
4/23/2001,1242.97998,1242.97998,1217.469971,1224.359985
4/24/2001,1224.359985,1233.540039,1208.890015,1209.469971
4/25/2001,1209.469971,1232.359985,1207.380005,1228.75
4/26/2001,1228.75,1248.300049,1228.75,1234.52002
4/27/2001,1234.52002,1253.069946,1234.52002,1253.050049
4/30/2001,1253.050049,1269.300049,1243.98999,1249.459961
5/1/2001,1249.459961,1266.469971,1243.550049,1266.439941
5/2/2001,1266.439941,1272.930054,1257.699951,1267.430054
5/3/2001,1267.430054,1267.430054,1239.880005,1248.579956
5/4/2001,1248.579956,1267.51001,1232,1266.609985
5/7/2001,1266.609985,1270,1259.189941,1263.51001
5/8/2001,1266.709961,1267.01001,1253,1261.199951
5/9/2001,1261.199951,1261.650024,1247.829956,1255.540039
5/10/2001,1255.540039,1268.140015,1254.560059,1255.180054
5/11/2001,1255.180054,1259.839966,1240.790039,1245.670044
5/14/2001,1245.670044,1249.680054,1241.02002,1248.920044
5/15/2001,1248.920044,1257.449951,1245.359985,1249.439941
5/16/2001,1249.439941,1286.390015,1243.02002,1284.98999
5/17/2001,1284.98999,1296.47998,1282.650024,1288.48999
5/18/2001,1288.48999,1292.060059,1281.150024,1291.959961
5/21/2001,1291.959961,1312.949951,1287.869995,1312.829956
5/22/2001,1312.829956,1315.930054,1306.890015,1309.380005
5/23/2001,1309.380005,1309.380005,1288.699951,1289.050049
5/24/2001,1289.050049,1295.040039,1281.219971,1293.170044
5/25/2001,1293.170044,1293.170044,1276.420044,1277.890015
5/29/2001,1277.890015,1278.420044,1265.410034,1267.930054
5/30/2001,1267.930054,1267.930054,1245.959961,1248.079956
5/31/2001,1248.079956,1261.910034,1248.069946,1255.819946
6/1/2001,1255.819946,1265.339966,1246.880005,1260.670044
6/4/2001,1260.670044,1267.170044,1256.359985,1267.109985
6/5/2001,1267.109985,1286.619995,1267.109985,1283.569946
6/6/2001,1283.569946,1283.849976,1269.01001,1270.030029
6/7/2001,1270.030029,1277.079956,1265.079956,1276.959961
6/8/2001,1276.959961,1277.109985,1259.98999,1264.959961
6/11/2001,1264.959961,1264.959961,1249.22998,1254.390015
6/12/2001,1254.390015,1261,1235.75,1255.849976
6/13/2001,1255.849976,1259.75,1241.589966,1241.599976
6/14/2001,1241.599976,1241.599976,1218.900024,1219.869995
6/15/2001,1219.869995,1221.5,1203.030029,1214.359985
6/18/2001,1214.359985,1221.22998,1208.329956,1208.430054
6/19/2001,1208.430054,1226.109985,1207.709961,1212.579956
6/20/2001,1212.579956,1225.609985,1210.069946,1223.140015
6/21/2001,1223.140015,1240.23999,1220.25,1237.040039
6/22/2001,1237.040039,1237.72998,1221.410034,1225.349976
6/25/2001,1225.349976,1231.5,1213.599976,1218.599976
6/26/2001,1218.599976,1220.699951,1204.640015,1216.76001
6/27/2001,1216.76001,1219.920044,1207.290039,1211.069946
6/28/2001,1211.069946,1234.439941,1211.069946,1226.199951
6/29/2001,1226.199951,1237.290039,1221.140015,1224.380005
7/2/2001,1224.420044,1239.780029,1224.030029,1236.719971
7/3/2001,1236.709961,1236.709961,1229.430054,1234.449951
7/5/2001,1234.449951,1234.449951,1219.150024,1219.23999
7/6/2001,1219.23999,1219.23999,1188.73999,1190.589966
7/9/2001,1190.589966,1201.76001,1189.75,1198.780029
7/10/2001,1198.780029,1203.430054,1179.930054,1181.52002
7/11/2001,1181.52002,1184.930054,1168.459961,1180.180054
7/12/2001,1180.180054,1210.25,1180.180054,1208.140015
7/13/2001,1208.140015,1218.540039,1203.609985,1215.680054
7/16/2001,1215.680054,1219.630005,1200.050049,1202.449951
7/17/2001,1202.449951,1215.359985,1196.140015,1214.439941
7/18/2001,1214.439941,1214.439941,1198.329956,1207.709961
7/19/2001,1207.709961,1225.040039,1205.800049,1215.02002
7/20/2001,1215.02002,1215.689941,1207.040039,1210.849976
7/23/2001,1210.849976,1215.219971,1190.5,1191.030029
7/24/2001,1191.030029,1191.030029,1165.540039,1171.650024
7/25/2001,1171.650024,1190.52002,1171.280029,1190.48999
7/26/2001,1190.48999,1204.180054,1182.650024,1202.930054
7/27/2001,1202.930054,1209.26001,1195.98999,1205.819946
7/30/2001,1205.819946,1209.050049,1200.410034,1204.52002
7/31/2001,1204.52002,1222.73999,1204.52002,1211.22998
8/1/2001,1211.22998,1223.040039,1211.22998,1215.930054
8/2/2001,1215.930054,1226.27002,1215.310059,1220.75
8/3/2001,1220.75,1220.75,1205.310059,1214.349976
8/6/2001,1214.349976,1214.349976,1197.349976,1200.47998
8/7/2001,1200.469971,1207.560059,1195.640015,1204.400024
8/8/2001,1204.400024,1206.790039,1181.27002,1183.530029
8/9/2001,1183.530029,1184.709961,1174.680054,1183.430054
8/10/2001,1183.430054,1193.329956,1169.550049,1190.160034
8/13/2001,1190.160034,1193.819946,1185.119995,1191.290039
8/14/2001,1191.290039,1198.790039,1184.26001,1186.72998
8/15/2001,1186.72998,1191.209961,1177.609985,1178.02002
8/16/2001,1178.02002,1181.800049,1166.079956,1181.660034
8/17/2001,1181.660034,1181.660034,1156.069946,1161.969971
8/20/2001,1161.969971,1171.410034,1160.939941,1171.410034
8/21/2001,1171.410034,1179.849976,1156.560059,1157.26001
8/22/2001,1157.26001,1168.560059,1153.339966,1165.310059
8/23/2001,1165.310059,1169.859985,1160.959961,1162.089966
8/24/2001,1162.089966,1185.150024,1162.089966,1184.930054
8/27/2001,1184.930054,1186.849976,1178.069946,1179.209961
8/28/2001,1179.209961,1179.660034,1161.170044,1161.51001
8/29/2001,1161.51001,1166.969971,1147.380005,1148.560059
8/30/2001,1148.599976,1151.75,1124.869995,1129.030029
8/31/2001,1129.030029,1141.829956,1126.380005,1133.579956
9/4/2001,1133.579956,1155.400024,1129.060059,1132.939941
9/5/2001,1132.939941,1135.52002,1114.859985,1131.73999
9/6/2001,1131.73999,1131.73999,1105.829956,1106.400024
9/7/2001,1106.400024,1106.400024,1082.119995,1085.780029
9/10/2001,1085.780029,1096.939941,1073.150024,1092.540039
9/17/2001,1092.540039,1092.540039,1037.459961,1038.77002
9/18/2001,1038.77002,1046.420044,1029.25,1032.73999
9/19/2001,1032.73999,1038.910034,984.619995,1016.099976
9/20/2001,1016.099976,1016.099976,984.48999,984.539978
9/21/2001,984.539978,984.539978,944.75,965.799988
9/24/2001,965.799988,1008.440002,965.799988,1003.450012
9/25/2001,1003.450012,1017.140015,998.330017,1012.27002
9/26/2001,1012.27002,1020.289978,1002.619995,1007.039978
9/27/2001,1007.039978,1018.919983,998.23999,1018.609985
9/28/2001,1018.609985,1040.939941,1018.609985,1040.939941
10/1/2001,1040.939941,1040.939941,1026.76001,1038.550049
10/2/2001,1038.550049,1051.329956,1034.469971,1051.329956
10/3/2001,1051.329956,1075.380005,1041.47998,1072.280029
10/4/2001,1072.280029,1084.119995,1067.819946,1069.630005
10/5/2001,1069.619995,1072.349976,1053.5,1071.380005
10/8/2001,1071.369995,1071.369995,1056.880005,1062.439941
10/9/2001,1062.439941,1063.369995,1053.829956,1056.75
10/10/2001,1056.75,1081.619995,1052.76001,1080.98999
10/11/2001,1080.98999,1099.160034,1080.98999,1097.430054
10/12/2001,1097.430054,1097.430054,1072.150024,1091.650024
10/15/2001,1091.650024,1091.650024,1078.189941,1089.97998
10/16/2001,1089.97998,1101.660034,1087.130005,1097.540039
10/17/2001,1097.540039,1107.119995,1076.569946,1077.089966
10/18/2001,1077.089966,1077.939941,1064.540039,1068.609985
10/19/2001,1068.609985,1075.52002,1057.23999,1073.47998
10/22/2001,1073.47998,1090.569946,1070.790039,1089.900024
10/23/2001,1089.900024,1098.98999,1081.530029,1084.780029
10/24/2001,1084.780029,1090.26001,1079.97998,1085.199951
10/25/2001,1085.199951,1100.089966,1065.640015,1100.089966
10/26/2001,1100.089966,1110.609985,1094.23999,1104.609985
10/29/2001,1104.609985,1104.609985,1078.300049,1078.300049
10/30/2001,1078.300049,1078.300049,1053.609985,1059.790039
10/31/2001,1059.790039,1074.790039,1057.550049,1059.780029
11/1/2001,1059.780029,1085.609985,1054.310059,1084.099976
11/2/2001,1084.099976,1089.630005,1075.579956,1087.199951
11/5/2001,1087.199951,1106.719971,1087.199951,1102.839966
11/6/2001,1102.839966,1119.72998,1095.359985,1118.859985
11/7/2001,1118.859985,1126.619995,1112.97998,1115.800049
11/8/2001,1115.800049,1135.75,1115.420044,1118.540039
11/9/2001,1118.540039,1123.02002,1111.130005,1120.310059
11/12/2001,1120.310059,1121.709961,1098.319946,1118.329956
11/13/2001,1118.329956,1139.140015,1118.329956,1139.089966
11/14/2001,1139.089966,1148.280029,1132.869995,1141.209961
11/15/2001,1141.209961,1146.459961,1135.060059,1142.23999
11/16/2001,1142.23999,1143.52002,1129.920044,1138.650024
11/19/2001,1138.650024,1151.060059,1138.650024,1151.060059
11/20/2001,1151.060059,1152.449951,1142.170044,1142.660034
11/21/2001,1142.660034,1142.660034,1129.780029,1137.030029
11/23/2001,1137.030029,1151.050049,1135.900024,1150.339966
11/26/2001,1150.339966,1157.880005,1146.170044,1157.420044
11/27/2001,1157.420044,1163.380005,1140.810059,1149.5
11/28/2001,1149.5,1149.5,1128.290039,1128.52002
11/29/2001,1128.52002,1140.400024,1125.51001,1140.199951
11/30/2001,1140.199951,1143.569946,1135.890015,1139.449951
12/3/2001,1139.449951,1139.449951,1125.780029,1129.900024
12/4/2001,1129.900024,1144.800049,1128.859985,1144.800049
12/5/2001,1143.77002,1173.619995,1143.77002,1170.349976
12/6/2001,1170.349976,1173.349976,1164.430054,1167.099976
12/7/2001,1167.099976,1167.099976,1152.660034,1158.310059
12/10/2001,1158.310059,1158.310059,1139.660034,1139.930054
12/11/2001,1139.930054,1150.890015,1134.319946,1136.76001
12/12/2001,1136.76001,1141.579956,1126.01001,1137.069946
12/13/2001,1137.069946,1137.069946,1117.849976,1119.380005
12/14/2001,1119.380005,1128.280029,1114.530029,1123.089966
12/17/2001,1123.089966,1137.300049,1122.660034,1134.359985
12/18/2001,1134.359985,1145.099976,1134.359985,1142.920044
12/19/2001,1142.920044,1152.439941,1134.75,1149.560059
12/20/2001,1149.560059,1151.420044,1139.930054,1139.930054
12/21/2001,1139.930054,1147.459961,1139.930054,1144.890015
12/24/2001,1144.890015,1147.829956,1144.619995,1144.650024
12/26/2001,1144.650024,1159.180054,1144.650024,1149.369995
12/27/2001,1149.369995,1157.130005,1149.369995,1157.130005
12/28/2001,1157.130005,1164.640015,1157.130005,1161.02002
12/31/2001,1161.02002,1161.160034,1148.040039,1148.079956
1/2/2002,1148.079956,1154.670044,1136.22998,1154.670044
1/3/2002,1154.670044,1165.27002,1154.01001,1165.27002
1/4/2002,1165.27002,1176.550049,1163.420044,1172.51001
1/7/2002,1172.51001,1176.969971,1163.550049,1164.890015
1/8/2002,1164.890015,1167.599976,1157.459961,1160.709961
1/9/2002,1160.709961,1174.26001,1151.890015,1155.140015
1/10/2002,1155.140015,1159.930054,1150.849976,1156.550049
1/11/2002,1156.550049,1159.410034,1145.449951,1145.599976
1/14/2002,1145.599976,1145.599976,1138.150024,1138.410034
1/15/2002,1138.410034,1148.810059,1136.880005,1146.189941
1/16/2002,1146.189941,1146.189941,1127.48999,1127.569946
1/17/2002,1127.569946,1139.27002,1127.569946,1138.880005
1/18/2002,1138.880005,1138.880005,1124.449951,1127.579956
1/22/2002,1127.579956,1135.26001,1117.910034,1119.310059
1/23/2002,1119.310059,1131.939941,1117.430054,1128.180054
1/24/2002,1128.180054,1139.5,1128.180054,1132.150024
1/25/2002,1132.150024,1138.310059,1127.819946,1133.280029
1/28/2002,1133.280029,1138.630005,1126.660034,1133.060059
1/29/2002,1133.060059,1137.469971,1098.73999,1100.640015
1/30/2002,1100.640015,1113.790039,1081.660034,1113.569946
1/31/2002,1113.569946,1130.209961,1113.300049,1130.199951
2/1/2002,1130.199951,1130.199951,1118.51001,1122.199951
2/4/2002,1122.199951,1122.199951,1092.25,1094.439941
2/5/2002,1094.439941,1100.959961,1082.579956,1090.02002
2/6/2002,1090.02002,1093.579956,1077.780029,1083.51001
2/7/2002,1083.51001,1094.030029,1078.439941,1080.170044
2/8/2002,1080.170044,1096.300049,1079.910034,1096.219971
2/11/2002,1096.219971,1112.01001,1094.680054,1111.939941
2/12/2002,1111.939941,1112.680054,1102.97998,1107.5
2/13/2002,1107.5,1120.560059,1107.5,1118.51001
2/14/2002,1118.51001,1124.719971,1112.300049,1116.47998
2/15/2002,1116.47998,1117.089966,1103.22998,1104.180054
2/19/2002,1104.180054,1104.180054,1082.23999,1083.339966
2/20/2002,1083.339966,1098.319946,1074.359985,1097.97998
2/21/2002,1097.97998,1101.5,1080.23999,1080.949951
2/22/2002,1080.949951,1093.930054,1074.390015,1089.839966
2/25/2002,1089.839966,1112.709961,1089.839966,1109.430054
2/26/2002,1109.430054,1115.050049,1101.719971,1109.380005
2/27/2002,1109.380005,1123.060059,1102.26001,1109.890015
2/28/2002,1109.890015,1121.569946,1106.72998,1106.72998
3/1/2002,1106.72998,1131.790039,1106.72998,1131.780029
3/4/2002,1131.780029,1153.839966,1130.930054,1153.839966
3/5/2002,1153.839966,1157.73999,1144.780029,1146.140015
3/6/2002,1146.140015,1165.290039,1145.109985,1162.77002
3/7/2002,1162.77002,1167.939941,1150.689941,1157.540039
3/8/2002,1157.540039,1172.76001,1157.540039,1164.310059
3/11/2002,1164.310059,1173.030029,1159.579956,1168.26001
3/12/2002,1168.26001,1168.26001,1154.339966,1165.579956
3/13/2002,1165.579956,1165.579956,1151.01001,1154.089966
3/14/2002,1154.089966,1157.829956,1151.079956,1153.040039
3/15/2002,1153.040039,1166.47998,1153.040039,1166.160034
3/18/2002,1166.160034,1172.72998,1159.140015,1165.550049
3/19/2002,1165.550049,1173.939941,1165.550049,1170.290039
3/20/2002,1170.290039,1170.290039,1151.609985,1151.849976
3/21/2002,1151.849976,1155.099976,1139.47998,1153.589966
3/22/2002,1153.589966,1156.48999,1144.599976,1148.699951
3/25/2002,1148.699951,1151.040039,1131.869995,1131.869995
3/26/2002,1131.869995,1147,1131.609985,1138.48999
3/27/2002,1138.48999,1146.949951,1135.329956,1144.579956
3/28/2002,1144.579956,1154.449951,1144.579956,1147.390015
4/1/2002,1147.390015,1147.839966,1132.869995,1146.540039
4/2/2002,1146.540039,1146.540039,1135.709961,1136.76001
4/3/2002,1136.76001,1138.849976,1119.680054,1125.400024
4/4/2002,1125.400024,1130.449951,1120.060059,1126.339966
4/5/2002,1126.339966,1133.310059,1119.48999,1122.72998
4/8/2002,1122.72998,1125.410034,1111.790039,1125.290039
4/9/2002,1125.290039,1128.290039,1116.72998,1117.800049
4/10/2002,1117.800049,1131.76001,1117.800049,1130.469971
4/11/2002,1130.469971,1130.469971,1102.420044,1103.689941
4/12/2002,1103.689941,1112.77002,1102.73999,1111.01001
4/15/2002,1111.01001,1114.859985,1099.410034,1102.550049
4/16/2002,1102.550049,1129.400024,1102.550049,1128.369995
4/17/2002,1128.369995,1133,1123.369995,1126.069946
4/18/2002,1126.069946,1130.48999,1109.290039,1124.469971
4/19/2002,1124.469971,1128.819946,1122.589966,1125.170044
4/22/2002,1125.170044,1125.170044,1105.619995,1107.829956
4/23/2002,1107.829956,1111.170044,1098.939941,1100.959961
4/24/2002,1100.959961,1108.459961,1092.51001,1093.140015
4/25/2002,1093.140015,1094.359985,1084.810059,1091.47998
4/26/2002,1091.47998,1096.77002,1076.310059,1076.319946
4/29/2002,1076.319946,1078.949951,1063.619995,1065.449951
4/30/2002,1065.449951,1082.619995,1063.459961,1076.920044
5/1/2002,1076.920044,1088.319946,1065.290039,1086.459961
5/2/2002,1086.459961,1091.420044,1079.459961,1084.560059
5/3/2002,1084.560059,1084.560059,1068.890015,1073.430054
5/6/2002,1073.430054,1075.959961,1052.650024,1052.670044
5/7/2002,1052.670044,1058.670044,1048.959961,1049.48999
5/8/2002,1049.48999,1088.920044,1049.48999,1088.849976
5/9/2002,1088.849976,1088.849976,1072.22998,1073.01001
5/10/2002,1073.01001,1075.430054,1053.930054,1054.98999
5/13/2002,1054.98999,1074.839966,1053.900024,1074.560059
5/14/2002,1074.560059,1097.709961,1074.560059,1097.280029
5/15/2002,1097.280029,1104.22998,1088.939941,1091.069946
5/16/2002,1091.069946,1099.290039,1089.170044,1098.22998
5/17/2002,1098.22998,1106.589966,1096.77002,1106.589966
5/20/2002,1106.589966,1106.589966,1090.609985,1091.880005
5/21/2002,1091.880005,1099.550049,1079.079956,1079.880005
5/22/2002,1079.880005,1086.02002,1075.640015,1086.02002
5/23/2002,1086.02002,1097.099976,1080.550049,1097.079956
5/24/2002,1097.079956,1097.079956,1082.189941,1083.819946
5/28/2002,1083.819946,1085.97998,1070.310059,1074.550049
5/29/2002,1074.550049,1074.829956,1067.660034,1067.660034
5/30/2002,1067.660034,1069.5,1054.26001,1064.660034
5/31/2002,1064.660034,1079.930054,1064.660034,1067.140015
6/3/2002,1067.140015,1070.73999,1039.900024,1040.680054
6/4/2002,1040.680054,1046.060059,1030.52002,1040.689941
6/5/2002,1040.689941,1050.109985,1038.839966,1049.900024
6/6/2002,1049.900024,1049.900024,1026.910034,1029.150024
6/7/2002,1029.150024,1033.02002,1012.48999,1027.530029
6/10/2002,1027.530029,1038.180054,1025.449951,1030.73999
6/11/2002,1030.73999,1039.040039,1012.940002,1013.599976
6/12/2002,1013.26001,1021.849976,1002.580017,1020.26001
6/13/2002,1020.26001,1023.469971,1008.119995,1009.559998
6/14/2002,1009.559998,1009.559998,981.630005,1007.27002
6/17/2002,1007.27002,1036.170044,1007.27002,1036.170044
6/18/2002,1036.170044,1040.829956,1030.920044,1037.140015
6/19/2002,1037.140015,1037.609985,1017.880005,1019.98999
6/20/2002,1019.98999,1023.330017,1004.590027,1006.289978
6/21/2002,1006.289978,1006.289978,985.650024,989.140015
6/24/2002,989.140015,1002.109985,970.849976,992.719971
6/25/2002,992.719971,1005.880005,974.210022,976.140015
6/26/2002,976.140015,977.429993,952.919983,973.530029
6/27/2002,973.530029,990.669983,963.73999,990.640015
6/28/2002,990.640015,1001.789978,988.309998,989.820007
7/1/2002,989.820007,994.460022,967.429993,968.650024
7/2/2002,968.650024,968.650024,945.539978,948.090027
7/3/2002,948.090027,954.299988,934.869995,953.98999
7/5/2002,953.98999,989.070007,953.98999,989.030029
7/8/2002,989.030029,993.559998,972.909973,976.97998
7/9/2002,976.97998,979.630005,951.710022,952.830017
7/10/2002,952.830017,956.340027,920.289978,920.469971
7/11/2002,920.469971,929.159973,900.940002,927.369995
7/12/2002,927.369995,934.309998,913.710022,921.390015
7/15/2002,921.390015,921.390015,876.460022,917.929993
7/16/2002,917.929993,918.650024,897.130005,900.940002
7/17/2002,901.049988,926.52002,895.030029,906.039978
7/18/2002,905.450012,907.799988,880.599976,881.559998
7/19/2002,881.559998,881.559998,842.070007,847.75
7/22/2002,847.76001,854.130005,813.26001,819.849976
7/23/2002,819.849976,827.690002,796.130005,797.700012
7/24/2002,797.710022,844.320007,775.679993,843.429993
7/25/2002,843.419983,853.830017,816.109985,838.679993
7/26/2002,838.679993,852.849976,835.919983,852.840027
7/29/2002,852.840027,898.960022,852.840027,898.960022
7/30/2002,898.960022,909.809998,884.700012,902.780029
7/31/2002,902.780029,911.640015,889.880005,911.619995
8/1/2002,911.619995,911.619995,882.47998,884.659973
8/2/2002,884.400024,884.719971,853.950012,864.23999
8/5/2002,864.23999,864.23999,833.440002,834.599976
8/6/2002,834.599976,874.440002,834.599976,859.570007
8/7/2002,859.570007,878.73999,854.150024,876.77002
8/8/2002,876.77002,905.840027,875.169983,905.460022
8/9/2002,898.72998,913.950012,890.77002,908.640015
8/12/2002,908.640015,908.640015,892.380005,903.799988
8/13/2002,903.799988,911.710022,883.619995,884.210022
8/14/2002,884.210022,920.210022,876.200012,919.619995
8/15/2002,919.619995,933.289978,918.169983,930.25
8/16/2002,930.25,935.380005,916.210022,928.77002
8/19/2002,928.77002,951.169983,927.210022,950.700012
8/20/2002,950.700012,950.700012,931.859985,937.429993
8/21/2002,937.429993,951.590027,931.320007,949.359985
8/22/2002,949.359985,965,946.429993,962.700012
8/23/2002,962.700012,962.700012,937.169983,940.859985
8/26/2002,940.859985,950.799988,930.419983,947.950012
8/27/2002,947.950012,955.820007,930.359985,934.820007
8/28/2002,934.820007,934.820007,913.210022,917.869995
8/29/2002,917.869995,924.590027,903.330017,917.799988
8/30/2002,917.799988,928.150024,910.169983,916.070007
9/3/2002,916.070007,916.070007,877.51001,878.02002
9/4/2002,878.02002,896.099976,875.72998,893.400024
9/5/2002,893.400024,893.400024,870.5,879.150024
9/6/2002,879.150024,899.070007,879.150024,893.919983
9/9/2002,893.919983,907.340027,882.919983,902.960022
9/10/2002,902.960022,909.890015,900.5,909.580017
9/11/2002,910.630005,924.02002,908.469971,909.450012
9/12/2002,909.450012,909.450012,884.840027,886.909973
9/13/2002,886.909973,892.75,877.049988,889.809998
9/16/2002,889.809998,891.840027,878.909973,891.099976
9/17/2002,891.099976,902.679993,872.380005,873.52002
9/18/2002,873.52002,878.450012,857.390015,869.460022
9/19/2002,869.460022,869.460022,843.090027,843.320007
9/20/2002,843.320007,849.320007,839.090027,845.390015
9/23/2002,845.390015,845.390015,825.76001,833.700012
9/24/2002,833.700012,833.700012,817.380005,819.289978
9/25/2002,819.27002,844.219971,818.460022,839.659973
9/26/2002,839.659973,856.599976,839.659973,854.950012
9/27/2002,854.950012,854.950012,826.840027,827.369995
9/30/2002,827.369995,827.369995,800.200012,815.280029
10/1/2002,815.280029,847.929993,812.820007,847.909973
10/2/2002,843.77002,851.929993,826.5,827.909973
10/3/2002,827.909973,840.02002,817.25,818.950012
10/4/2002,818.950012,825.900024,794.099976,800.580017
10/7/2002,800.580017,808.210022,782.960022,785.280029
10/8/2002,785.280029,808.859985,779.5,798.549988
10/9/2002,798.549988,798.549988,775.799988,776.76001
10/10/2002,776.76001,806.51001,768.630005,803.919983
10/11/2002,803.919983,843.27002,803.919983,835.320007
10/14/2002,835.320007,844.390015,828.369995,841.440002
10/15/2002,841.440002,881.27002,841.440002,881.27002
10/16/2002,881.27002,881.27002,856.280029,860.02002
10/17/2002,860.02002,885.349976,860.02002,879.200012
10/18/2002,879.200012,886.679993,866.580017,884.390015
10/21/2002,884.390015,900.690002,873.059998,899.719971
10/22/2002,899.719971,899.719971,882.400024,890.159973
10/23/2002,890.159973,896.140015,873.820007,896.140015
10/24/2002,896.140015,902.940002,879,882.5
10/25/2002,882.5,897.710022,877.030029,897.650024
10/28/2002,897.650024,907.440002,886.150024,890.22998
10/29/2002,890.22998,890.640015,867.909973,882.150024
10/30/2002,882.150024,895.280029,879.190002,890.710022
10/31/2002,890.710022,898.830017,879.75,885.76001
11/1/2002,885.76001,903.419983,877.710022,900.960022
11/4/2002,900.960022,924.580017,900.960022,908.349976
11/5/2002,908.349976,915.830017,904.909973,915.390015
11/6/2002,915.390015,925.659973,905,923.76001
11/7/2002,923.76001,923.76001,898.679993,902.650024
11/8/2002,902.650024,910.109985,891.619995,894.73999
11/11/2002,894.73999,894.73999,874.630005,876.190002
11/12/2002,876.190002,894.299988,876.190002,882.950012
11/13/2002,882.950012,892.51001,872.049988,882.530029
11/14/2002,882.530029,904.27002,882.530029,904.27002
11/15/2002,904.27002,910.210022,895.349976,909.830017
11/18/2002,909.830017,915.909973,899.47998,900.359985
11/19/2002,900.359985,905.450012,893.090027,896.73999
11/20/2002,896.73999,915.01001,894.929993,914.150024
11/21/2002,914.150024,935.130005,914.150024,933.76001
11/22/2002,933.76001,937.280029,928.409973,930.549988
11/25/2002,930.549988,937.150024,923.309998,932.869995
11/26/2002,932.869995,932.869995,912.099976,913.309998
11/27/2002,913.309998,940.409973,913.309998,938.869995
11/29/2002,938.869995,941.820007,935.580017,936.309998
12/2/2002,936.309998,954.280029,927.719971,934.530029
12/3/2002,934.530029,934.530029,918.72998,920.75
12/4/2002,920.75,925.25,909.51001,917.580017
12/5/2002,917.580017,921.48999,905.900024,906.549988
12/6/2002,906.549988,915.47998,895.960022,912.22998
12/9/2002,912.22998,912.22998,891.969971,892
12/10/2002,892,904.950012,892,904.450012
12/11/2002,904.450012,909.940002,896.47998,904.960022
12/12/2002,904.960022,908.369995,897,901.580017
12/13/2002,901.580017,901.580017,888.47998,889.47998
12/16/2002,889.47998,910.419983,889.47998,910.400024
12/17/2002,910.400024,911.219971,901.73999,902.98999
12/18/2002,902.98999,902.98999,887.820007,891.119995
12/19/2002,890.02002,899.190002,880.320007,884.25
12/20/2002,884.25,897.789978,884.25,895.76001
12/23/2002,895.73999,902.429993,892.26001,897.380005
12/24/2002,897.380005,897.380005,892.289978,892.469971
12/26/2002,892.469971,903.890015,887.47998,889.659973
12/27/2002,889.659973,890.460022,873.619995,875.400024
12/30/2002,875.400024,882.099976,870.22998,879.390015
